0.40428235427629805 1.015210997744148 0.0003063399208842775 0.000215487000719023 0.0002474361716813633 0.0005218269216033006 0.000553776092565641 5.8795655924873626e-06 4.065382327954471e-06 4.227323934122224e-06 4.389265540289979e-06 0.21201639403655453
0.4208096825504499 1.0126171552415595 0.000288795284274802 0.0002992355438062415 0.0002404812229190823 0.0005880308280810435 0.0005292765071938843 3.1624109108576255e-06 4.592048232454715e-06 3.483857908031788e-06 2.3756675836088615e-06 0.2047445212004845
0.42017898313851054 1.012099699427619 0.0002828495517155077 0.00029909975069796895 0.0002444256107478098 0.0005819493024134766 0.0005272751624633177 9.130605417592042e-07 5.22003064604763e-06 3.927393081283856e-06 2.634755516520082e-06 0.20355489706157598
0.42439688400147296 1.011184074558965 0.0002761341545574949 0.00026745267314978494 0.00023868691427097305 0.0005435868277072799 0.0005148210688284679 3.884143711892505e-06 3.965585190726259e-06 3.029623977735368e-06 2.093662764744476e-06 0.20085935019608625
0.4149723238170753 1.0108192778041538 0.0002818669030335463 0.0002111791564371332 0.00025112876218856377 0.0004930460594706794 0.00053299566522211 -1.7303738751442152e-07 1.7729063051063171e-06 2.673665370496814e-06 3.5744244358873105e-06 0.20012042943411437
0.42238065686517473 1.0119862577770538 0.00028282721466881797 0.00023207039483720614 0.00024111418696361967 0.0005148976095060242 0.0005239414016324376 2.8644080702215613e-06 3.2024350555549004e-06 3.3236022507910955e-06 3.444769446027291e-06 0.20344872018108698
0.43369698587615085 1.0112756453677159 0.0002701123673788696 0.0003009097625028463 0.00024177089110263893 0.000571022129881716 0.0005118832584815085 4.125867528566279e-06 3.0607023481001695e-06 2.3719240373086655e-06 1.6831457265171611e-06 0.20148981049716574
0.3983220108693187 1.0139210789406015 0.00030840732650121096 0.0002276158542537977 0.00025295104200133433 0.0005360231807550087 0.0005613583685025453 5.494792099546858e-06 2.6080335509506494e-06 3.4826739282953477e-06 4.357314305640045e-06 0.20855086965302283
0.42889766186355194 1.011581766677452 0.00027555700825558323 0.0002947448591489747 0.0002403013895565213 0.000570301867404558 0.0005158583978121044 3.898604896841048e-06 4.9083163787805595e-06 3.5885341828862744e-06 2.268751986991988e-06 0.20225499430750718
0.4427962013235268 1.0106485431952723 0.0002618895586745335 0.0002747603104759629 0.00023893616576155471 0.0005366498691504964 0.0005008257244360884 3.721623594910873e-06 3.999130235504995e-06 3.1309144146667813e-06 2.2626985938285675e-06 0.19994603086307514
0.402701571995707 1.0115773044575789 0.00029179453489788906 0.00019493220602135943 0.00025145281600517054 0.00048672674091924863 0.0005432473509030597 3.828796327854297e-06 1.1174981472857197e-06 2.3758808459512594e-06 3.6342635446168005e-06 0.20197042825880923
0.41974358385415234 1.0129833968111321 0.0002902352478282901 0.0002854340811261214 0.00023834759133651898 0.0005756693289544115 0.000528582839164809 3.062448867404202e-06 6.560004309634168e-06 4.942706109417322e-06 3.325407909200473e-06 0.2060677908330578
0.41441230117421446 1.010794918987406 0.00028326462342508307 0.00021856453730762027 0.00024289268237977175 0.0005018291607327034 0.0005261573058048548 1.2734955767157943e-06 3.54114455035755e-06 3.611049315328513e-06 3.6809540802994756e-06 0.1999378961533861
0.40899671966118784 1.012313934833188 0.0002946977084061692 0.00024595789589555467 0.00025133947070256286 0.0005406556043017239 0.000546037179108732 3.006061672878706e-06 2.7309526889757295e-06 3.287697917625139e-06 3.844443146274548e-06 0.2044489558072423
0.4243373251624713 1.0136507225160203 0.0002874939432748509 0.00023019912813217636 0.0002448583582154025 0.0005176930714070273 0.0005323523014902534 3.1472652255766108e-06 3.008003068911775e-06 3.6653080010780782e-06 4.322612933244381e-06 0.20825100559439008
0.41552812696034125 1.0121331629417771 0.0002880110948146696 0.00024093389265612245 0.00024265675738701037 0.0005289449874707921 0.00053066785220168 4.414724341830467e-06 3.0630940367707796e-06 3.1653345546258593e-06 3.267575072480938e-06 0.20378230305575026
